"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,70.620191,944565.973092,550506.131839,3479.390600,350.781122,371.850287
2,-1,89.639990,70.561141,944568.177156,550506.124621,3479.796900,350.780829,371.985030
3,-1,89.280006,70.502841,944570.381220,550506.122981,3480.205200,350.799961,372.139146
4,-1,88.920023,70.445374,944572.584627,550506.069503,3480.594600,350.781099,372.251519
5,-1,88.560006,70.388589,944574.788691,550506.039976,3480.993000,350.800044,372.402901
6,-1,88.199991,70.332607,944576.991443,550505.958611,3481.372600,350.780985,372.512534
7,-1,87.839983,70.277344,944579.194194,550505.882496,3481.754300,350.781022,372.641207
8,-1,87.479998,70.222830,944581.396290,550505.792601,3482.131100,350.781113,372.768619
9,-1,87.120013,70.169030,944583.598713,550505.707628,3482.509999,350.799982,372.914745
10,-1,86.759978,70.114830,944585.798840,550505.570817,3482.878200,350.780813,373.021790
11,-1,86.399975,70.059426,944587.998967,550505.439583,3483.262000,350.781062,373.152744
12,-1,86.039988,70.004752,944590.198109,550505.294243,3483.640900,350.781018,373.282094
13,-1,85.680006,69.950824,944592.396268,550505.135122,3484.014899,350.781006,373.410135
14,-1,85.320001,69.897640,944594.595082,550504.981251,3484.391000,350.800126,373.557194
15,-1,84.959999,69.845187,944596.789632,550504.775543,3484.748300,350.781082,373.662271
16,-1,84.599995,69.793441,944598.984509,550504.574756,3485.107800,350.780819,373.786044
17,-1,84.239990,69.742461,944601.180043,550504.379546,3485.469400,350.800018,373.929109
18,-1,83.879988,69.692187,944603.370327,550504.132499,3485.812200,350.780964,374.030068
19,-1,83.520004,69.642656,944605.560939,550503.890702,3486.157100,350.781012,374.149956
20,-1,83.159980,69.593831,944607.750240,550503.635125,3486.497300,350.781070,374.268492
21,-1,82.800007,69.545737,944609.937571,550503.365769,3486.832599,350.781059,374.385524
22,-1,82.440015,69.497221,944635.198347,550676.948427,3552.756500,526.171366,561.755665
23,-1,82.080015,69.435217,944638.474259,550676.503218,3553.405799,526.171406,561.983450
24,-1,81.719988,69.374130,944641.747547,550676.037339,3554.046000,526.171385,562.208631
25,-1,81.359996,69.313966,944645.017553,550675.551120,3554.677100,526.171536,562.431397
26,-1,81.000019,69.254719,944648.284279,550675.044231,3555.299000,526.171531,562.651376
27,-1,80.640007,69.196390,944651.548052,550674.516673,3555.911700,526.171420,562.868592
28,-1,80.280013,69.138940,944654.813138,550673.996989,3556.526600,526.200066,563.114044
29,-1,79.920010,69.082551,944658.065100,550673.400206,3557.108900,526.171275,563.294772
30,-1,79.559992,69.026979,944661.323623,550672.839511,3557.705000,526.199939,563.534633
31,-1,79.200011,68.972514,944664.567711,550672.202373,3558.268000,526.171582,563.709923
32,-1,78.839982,68.918905,944667.813440,550671.572453,3558.833199,526.171395,563.912798
33,-1,78.479988,68.866265,944671.054903,550670.922520,3559.388700,526.171522,564.112962
34,-1,78.120002,68.815900,944674.298007,550670.280133,3559.931600,526.200143,564.335616
35,-1,77.760015,68.768037,944677.525034,550669.561302,3560.426200,526.171419,564.487762
36,-1,77.400016,68.720996,944680.753702,550668.850346,3560.923599,526.171509,564.668167
37,-1,77.039987,68.674882,944683.978105,550668.119048,3561.411500,526.171592,564.845491
38,-1,76.679984,68.629661,944687.197587,550667.367409,3561.890199,526.171522,565.019686
39,-1,76.319991,68.585358,944690.412148,550666.595429,3562.359400,526.171297,565.190619
40,-1,75.960013,68.541908,944693.628677,550665.831323,3562.831200,526.199959,565.389726
41,-1,75.600008,68.499538,944696.826505,550664.991430,3563.269300,526.171333,565.523505
42,-1,75.239994,68.457927,944700.033520,550664.186969,3563.722200,526.200085,565.716397
43,-1,74.879994,68.417403,944703.220521,550663.307050,3564.141200,526.171543,565.843840
44,-1,74.520016,68.377724,944706.409163,550662.434676,3564.562699,526.171485,565.998968
45,-1,74.159992,68.338884,944709.600430,550661.569521,3564.986800,526.199856,566.181748
46,-1,73.799988,68.301173,944712.770371,550660.629890,3565.376600,526.171534,566.299430
47,-1,73.440012,68.264200,944715.950154,550659.725036,3565.781400,526.200126,566.475779
48,-1,73.080009,68.228345,944719.107956,550658.745379,3566.151700,526.171524,566.586454
49,-1,72.720020,68.193342,944722.267727,550657.773268,3566.524500,526.171486,566.724799
50,-1,72.359997,68.159282,944725.421592,550656.781144,3566.887400,526.171357,566.859588
51,-1,72.000006,68.126157,944728.568896,550655.769335,3567.240500,526.171254,566.990950
52,-1,71.639998,68.093991,944731.709965,550654.737841,3567.583600,526.171275,567.118886
53,-1,71.279993,68.062767,944734.844474,550653.686662,3567.916800,526.171320,567.243323
54,-1,70.920010,68.032490,944737.972092,550652.615798,3568.240000,526.171281,567.364111
55,-1,70.560012,68.003074,944741.102663,550651.552480,3568.565800,526.200110,567.512798
56,-1,70.200000,67.974802,944744.207316,550650.415343,3568.856300,526.171476,567.595126
57,-1,69.840012,67.947389,944747.314265,550649.285752,3569.149300,526.171493,567.705085
58,-1,69.479989,67.920929,944750.414324,550648.136477,3569.432200,526.171429,567.811304
59,-1,69.120006,67.895337,944753.517008,550646.994747,3569.717600,526.200125,567.945230
60,-1,68.759988,67.870892,944756.592133,550645.779854,3569.967500,526.171414,568.012718
61,-1,68.399981,67.847323,944759.669883,550644.572507,3570.219800,526.171461,568.107850
62,-1,68.039996,67.809705,944762.739759,550643.345804,3570.622600,526.171384,568.259787
63,-1,67.679997,67.768526,944765.802089,550642.100071,3571.063899,526.171608,568.426814
64,-1,67.320006,67.728200,944768.867371,550640.861229,3571.507900,526.200100,568.621315
65,-1,66.959998,67.689251,944771.902798,550639.550536,3571.914000,526.171558,568.748946
66,-1,66.600015,67.651177,944774.940850,550638.247061,3572.322600,526.171457,568.904095
67,-1,66.239995,67.614136,944777.971028,550636.924557,3572.720400,526.171538,569.055550
68,-1,65.879991,67.578144,944780.992675,550635.583024,3573.107099,526.171540,569.202936
69,-1,65.519988,67.543191,944784.005793,550634.222462,3573.482800,526.171461,569.346270
70,-1,65.160005,67.509109,944787.022191,550632.869119,3573.861200,526.200083,569.517366
71,-1,64.799986,67.462073,944827.344945,550710.793832,3610.748100,613.866678,664.626882
72,-1,64.440002,67.393556,944830.829518,550709.140620,3611.609000,613.866583,664.957249
73,-1,64.080002,67.325721,944834.303920,550707.465754,3612.462300,613.866799,665.285922
74,-1,63.720013,67.258990,944837.782260,550705.798763,3613.316400,613.900052,665.646306
75,-1,63.359988,67.192521,944841.235665,550704.079934,3614.154100,613.900022,665.970553
76,-1,62.999992,67.126312,944844.662823,550702.309925,3614.975300,613.866713,666.258619
77,-1,62.639995,67.061214,944848.093919,550700.548117,3615.797300,613.866733,666.578580
78,-1,62.279995,66.985277,944851.513860,550698.764656,3616.757100,613.866630,666.953150
79,-1,61.919991,66.910219,944854.938393,550696.989397,3617.721200,613.900159,667.361515
80,-1,61.559995,66.834919,944858.319948,550695.133758,3618.660900,613.866773,667.699905
81,-1,61.200018,66.760863,944861.721516,550693.315520,3619.614400,613.900040,668.106138
82,-1,60.839999,66.686578,944865.079777,550691.417558,3620.543300,613.866815,668.442686
83,-1,60.479998,66.613162,944868.441975,550689.527470,3621.476400,613.866621,668.812341
84,-1,60.119990,66.540247,944871.792362,550687.616384,3622.404200,613.866571,669.181115
85,-1,59.760004,66.503585,944875.130610,550685.684630,3622.871199,613.866785,669.367363
86,-1,59.399994,66.471813,944878.456719,550683.731550,3623.276000,613.866697,669.528776
87,-1,59.040008,66.440695,944881.787421,550681.786344,3623.687200,613.899959,669.723522
88,-1,58.680002,66.410894,944885.071535,550679.763054,3624.052700,613.866529,669.839059
89,-1,58.320008,66.381739,944888.360243,550677.747966,3624.424799,613.866728,669.988234
90,-1,57.960002,66.353446,944891.636155,550675.711881,3624.785900,613.866574,670.132846
91,-1,57.600000,66.326026,944894.899272,550673.655454,3625.136100,613.866624,670.273431
92,-1,57.240016,66.299471,944898.149265,550671.578687,3625.475400,613.866701,670.409813
93,-1,56.879991,66.273777,944901.386463,550669.481250,3625.803799,613.866707,670.541889
94,-1,56.519998,66.248957,944904.610210,550667.363800,3626.121199,613.866838,670.669783
95,-1,56.160005,66.224986,944907.820506,550665.226009,3626.427800,613.866816,670.793308
96,-1,55.799997,66.201871,944911.017350,550663.067877,3626.723499,613.866642,670.912414
97,-1,55.439999,66.179401,944914.219443,550660.917291,3627.025800,613.899895,671.064874
98,-1,55.080000,66.158227,944917.370027,550658.691902,3627.282200,613.866560,671.137978
99,-1,54.720001,66.137478,944920.544890,550656.501289,3627.562699,613.899874,671.281875
100,-1,54.360004,66.118010,944923.667259,550654.236530,3627.797400,613.866574,671.346406
