"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,77.360887,941860.154357,553636.807336,4606.842300,8681.828764,8897.434778
2,-1,89.639999,77.336740,941914.155561,553549.408889,4591.086500,8594.599968,8808.873008
3,-1,89.279999,77.313979,941968.154469,553548.900032,4594.673400,8594.600054,8809.660110
4,-1,88.920000,77.303549,942022.149112,553548.051608,4596.317300,8594.599846,8810.021067
5,-1,88.559999,77.328003,942076.137521,553546.864275,4592.463300,8594.599971,8809.174937
6,-1,88.199999,77.372905,942130.117400,553545.337703,4585.388500,8594.600052,8807.625726
7,-1,87.839999,77.433440,942184.086452,553543.471893,4575.854500,8594.600022,8805.546434
8,-1,87.480000,77.504790,942238.042709,553541.267173,4564.623100,8594.600139,8803.109718
9,-1,87.119999,77.594475,942291.984202,553538.723215,4550.514200,8594.599997,8800.067787
10,-1,86.759999,77.699380,942345.908635,553535.840675,4534.023300,8594.600145,8796.539943
11,-1,86.400000,77.809374,942399.813711,553532.619225,4516.746499,8594.600129,8792.875465
12,-1,86.039999,77.918885,942453.697789,553529.058864,4499.559700,8594.599855,8789.262003
13,-1,85.679999,78.068876,942507.558246,553525.160578,4476.042900,8594.600131,8784.370394
14,-1,85.319999,78.255993,942561.393112,553520.923710,4446.741500,8594.600159,8778.359590
15,-1,84.960001,78.351554,942615.200091,553516.348588,4431.792500,8594.600084,8775.329012
16,-1,84.600000,78.433474,942668.977542,553511.435540,4418.985700,8594.600095,8772.752218
17,-1,84.239999,78.513808,942722.723170,553506.184566,4406.434100,8594.599986,8770.244066
18,-1,83.879999,78.591810,942776.434676,553500.595995,4394.253800,8594.599860,8767.826584
19,-1,83.520000,78.668791,942830.109766,553494.670482,4382.239400,8594.600131,8765.458343
20,-1,83.160000,78.758696,942883.746798,553488.407371,4368.216100,8594.599964,8762.713666
21,-1,82.799999,78.858095,942937.343475,553481.807646,4352.722200,8594.600076,8759.706554
22,-1,82.439999,78.971378,942990.897502,553474.870981,4335.077000,8594.599858,8756.313703
23,-1,82.079999,79.151418,943044.406910,553467.598357,4307.061400,8594.600032,8750.997713
24,-1,81.719998,79.327203,943085.239833,553373.203533,4263.212600,8506.899900,8656.652734
25,-1,81.359999,79.473317,943138.108494,553365.340032,4240.758800,8506.899944,8652.522467
26,-1,81.000000,79.609452,943190.926630,553357.144510,4219.857600,8506.899981,8648.728405
27,-1,80.639999,79.737463,943243.692600,553348.617296,4200.220400,8506.900088,8645.208383
28,-1,80.279999,79.790654,943251.983594,553080.435418,4144.681900,8243.799948,8376.426322
29,-1,79.920000,79.840919,943303.009411,553071.529924,4137.216300,8243.799885,8375.106241
30,-1,79.559999,79.892513,943353.978469,553062.304220,4129.555800,8243.800073,8373.758648
31,-1,79.199999,79.963063,943404.888472,553052.758308,4119.084700,8243.800103,8371.927394
32,-1,78.839999,80.059476,943455.737452,553042.892514,4104.782400,8243.799933,8369.446429
33,-1,78.479999,80.197686,943489.009039,552946.774268,4069.142200,8156.099927,8276.934684
34,-1,78.119999,80.322214,943539.190369,552936.382228,4050.893200,8156.099941,8273.847360
35,-1,77.760000,80.417107,943589.305426,552925.675229,4036.996199,8156.100086,8271.522662
36,-1,77.399999,80.507051,943639.352570,552914.653269,4023.831200,8156.100022,8269.341153
37,-1,77.040000,80.577586,943669.660580,552817.851297,3998.957899,8068.400106,8178.746146
38,-1,76.680001,80.641750,943719.028264,552806.326714,3989.675300,8068.400080,8177.231576
39,-1,76.319998,80.673324,943706.100140,552538.855792,3941.898600,7805.300092,7909.865583
40,-1,75.959999,80.687874,943753.714218,552527.107784,3939.863100,7805.300107,7909.535973
41,-1,75.600000,80.723528,943801.253493,552515.060564,3934.875900,7805.299839,7908.730249
42,-1,75.240000,80.762120,943848.716325,552502.715445,3929.479000,7805.300161,7907.862387
43,-1,74.880000,80.797848,943896.100416,552490.071769,3924.483500,7805.299856,7907.061677
44,-1,74.519999,80.832349,943943.404455,552477.130850,3919.660600,7805.299858,7906.291842
45,-1,74.159999,80.860644,943990.626146,552463.893016,3915.705900,7805.299877,7905.662747
46,-1,73.800000,80.882598,944037.763519,552450.358922,3912.638000,7805.300010,7905.176166
47,-1,73.439999,80.912331,944084.815262,552436.528569,3908.483500,7805.299898,7904.518806
48,-1,73.079999,80.948690,944131.779079,552422.403269,3903.404200,7805.300153,7903.718396
49,-1,72.719999,80.981489,944152.602528,552324.241064,3884.903800,7717.599905,7814.201022
50,-1,72.360000,81.002748,944198.859325,552309.691880,3881.968200,7717.599936,7813.741425
51,-1,71.999999,81.024332,944245.023931,552294.852343,3878.988300,7717.600007,7813.276031
52,-1,71.639999,81.055884,944291.094377,552279.723108,3874.632600,7717.600139,7812.597792
53,-1,71.279999,81.082274,944308.922097,552181.243975,3857.228900,7629.900072,7723.259166
54,-1,70.919999,81.080355,944268.273228,551917.069306,3816.198000,7366.800112,7456.979127
55,-1,70.560000,81.077620,944311.969335,551901.801292,3816.558300,7366.800024,7457.034913
56,-1,70.199999,81.077303,944355.568985,551886.259000,3816.600000,7366.800021,7457.041377
57,-1,69.839999,81.072640,944399.069883,551870.443087,3817.214300,7366.799950,7457.136611
58,-1,69.479998,81.091502,944442.470714,551854.354208,3814.729500,7366.799980,7456.751448
59,-1,69.119999,81.114329,944485.769512,551837.993021,3811.722599,7366.800041,7456.286461
60,-1,68.759999,81.149564,944528.964636,551821.360180,3807.081999,7366.800166,7455.571192
61,-1,68.399999,81.185508,944572.054445,551804.456014,3802.348900,7366.800073,7454.844353
62,-1,68.040000,81.210143,944582.240776,551705.944728,3785.544700,7279.100117,7365.605840
63,-1,67.679999,81.234210,944624.604537,551688.708214,3782.414300,7279.100198,7365.128210
64,-1,67.320000,81.249338,944666.858717,551671.205625,3780.446700,7279.099889,7364.828307
65,-1,66.960000,81.263868,944709.002334,551653.438272,3778.557000,7279.100023,7364.541188
66,-1,66.600000,81.277033,944751.033418,551635.406156,3776.845100,7279.099837,7364.281188
67,-1,66.239999,81.269983,944757.615753,551536.844017,3764.294899,7191.400092,7275.692579
68,-1,65.880000,81.262572,944798.913243,551518.508752,3765.246900,7191.399878,7275.836922
69,-1,65.520000,81.236587,944767.413306,551340.282074,3741.547000,7015.999958,7098.873102
70,-1,65.159999,81.183734,944807.475890,551321.889394,3748.173800,7016.000117,7099.885904
71,-1,64.799998,81.129638,944847.422004,551303.245074,3754.958300,7015.999970,7100.928760
72,-1,64.439999,81.090148,944887.250009,551284.350427,3759.912200,7016.000012,7101.694376
73,-1,64.079999,81.037623,944926.958591,551265.205780,3766.503100,7015.999974,7102.718123
74,-1,63.720000,81.028797,944966.546110,551245.812118,3767.610799,7016.000031,7102.890828
75,-1,63.359999,81.017662,944966.687842,551147.780162,3755.145699,6928.300068,7014.320062
76,-1,62.999999,81.008817,945005.536846,551128.139125,3756.242000,6928.300096,7014.491339
77,-1,62.640000,81.037978,945044.088606,551107.920334,3752.568499,6927.923904,7013.546574
78,-1,62.280000,81.078753,945082.860510,551088.126738,3747.575100,6928.300035,7013.142019
79,-1,61.919999,81.115622,945121.332546,551067.757028,3743.007500,6928.300198,7012.435303
80,-1,61.560001,81.163803,945117.909324,550970.029862,3723.406400,6840.600079,6922.762643
81,-1,61.199999,81.197756,945155.638579,550949.441976,3719.255099,6840.599957,6922.126056
82,-1,60.840000,81.229623,945193.237586,550928.617871,3715.359600,6840.600141,6921.531201
83,-1,60.479999,81.279826,945187.492846,550831.242410,3695.772400,6752.899978,6831.872553
84,-1,60.119999,81.284932,945180.657886,550734.178299,3681.712900,6665.200160,6743.054977
85,-1,59.759999,81.290198,945216.903877,550713.200979,3681.085900,6665.200119,6742.959961
86,-1,59.399998,81.309667,945253.017322,550691.996297,3678.768000,6665.200033,6742.609266
87,-1,59.040001,81.359721,945288.996580,550670.565237,3672.810000,6665.199916,6741.711505
88,-1,58.679999,81.455303,945324.840997,550648.908457,3661.437100,6665.200000,6740.012412
89,-1,58.320000,81.542693,945360.358314,550626.719197,3650.990200,6664.838292,6738.110346
90,-1,57.960001,81.643128,945396.117429,550604.921668,3639.105200,6665.200060,6736.730574
91,-1,57.599999,81.770778,945431.547148,550582.592972,3623.940100,6665.199945,6734.543105
92,-1,57.239999,81.901230,945466.835792,550560.042493,3608.452399,6665.200111,6732.343907
93,-1,56.879999,82.044971,945501.982047,550537.270557,3591.398500,6665.200126,6729.962547
94,-1,56.520001,82.176703,945536.984273,550514.278148,3575.779899,6665.199923,6727.818580
95,-1,56.159998,82.340317,945571.841815,550491.066253,3556.395000,6665.199967,6725.207401
96,-1,55.799998,82.502691,945557.257855,550395.100893,3525.629900,6577.499916,6634.215875
97,-1,55.440001,82.651448,945591.365726,550371.764326,3508.262900,6577.499995,6631.972266
98,-1,55.080001,82.760597,945474.719634,550132.484293,3462.106400,6314.400021,6365.141185
99,-1,54.719998,82.822871,945507.179543,550109.671018,3455.133500,6314.399965,6364.266195
100,-1,54.360000,82.885320,945539.495095,550086.654660,3448.143000,6314.400030,6363.396666
101,-1,53.999999,82.984505,945571.665635,550063.435546,3437.044299,6314.400100,6362.031630
102,-1,53.639999,83.118132,945603.689521,550040.014661,3422.098800,6314.400015,6360.223434
103,-1,53.280000,83.248856,945635.565441,550016.392989,3407.486200,6314.399794,6358.488844
104,-1,52.919999,83.402477,945667.292740,549992.571843,3390.324299,6314.400100,6356.494491
105,-1,52.559999,83.540232,945698.869448,549968.551550,3374.943900,6314.400015,6354.745655
106,-1,52.200000,83.666145,945730.294582,549944.333422,3360.893000,6314.399986,6353.180163
107,-1,51.839998,83.794423,945761.567158,549919.918117,3346.585200,6314.399934,6351.617570
108,-1,51.479998,83.918335,945792.685534,549895.306945,3332.770999,6314.399884,6350.139110
109,-1,51.119999,84.035269,945823.648726,549870.500893,3319.740500,6314.399995,6348.771915
110,-1,50.759999,84.135157,945854.455423,549845.500615,3308.614000,6314.399960,6347.625302
111,-1,50.400000,84.228109,945885.104312,549820.307424,3298.263700,6314.399969,6346.576047
112,-1,50.040000,84.327843,945915.594409,549794.921976,3287.161900,6314.399905,6345.469109
113,-1,49.679999,84.318714,950031.694772,554583.712595,3916.355900,12628.800087,12691.139499
114,-1,49.319999,84.254044,950034.866354,554465.671164,3921.928199,12541.100024,12604.429880
115,-1,48.959999,84.217751,950036.879473,554347.972581,3921.072300,12453.399940,12517.087258
116,-1,48.599999,84.217777,950095.735655,554296.411660,3921.066600,12453.399996,12517.086739
117,-1,48.240000,84.297712,950037.448042,554113.643981,3886.002299,12278.000003,12339.058543
118,-1,47.880000,84.362233,950094.831785,554062.084045,3872.039800,12277.999936,12337.678992
119,-1,47.520000,84.432511,950092.663810,553945.484869,3848.285999,12190.300053,12248.078992
120,-1,47.159999,84.438482,950029.726272,553764.968169,3829.924499,12014.899999,12071.725035
121,-1,46.799999,84.473299,950084.919403,553713.463679,3822.554500,12014.899976,12071.012982
122,-1,46.440000,84.494932,950079.352485,553598.061351,3809.523500,11927.199914,11982.466444
123,-1,46.080000,84.523527,950133.496078,553546.248462,3803.515900,11927.200072,11981.891761
