"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,74.777962,941192.875180,553672.921766,4515.262200,4297.066865,4453.308627
2,-1,89.639999,74.725972,941221.527353,553935.917303,4591.295000,4560.152416,4727.129117
3,-1,89.279998,74.658225,941250.181495,553935.894993,4597.158899,4560.400164,4728.916181
4,-1,88.919998,74.621512,941278.831701,553935.444863,4600.301500,4560.400108,4729.748555
5,-1,88.559999,74.587584,941300.866761,553671.797752,4530.675500,4297.299985,4457.605097
6,-1,88.200001,74.542067,941327.856537,553671.034302,4534.349600,4297.299856,4458.582827
7,-1,87.839998,74.495746,941354.832533,553669.868622,4538.025700,4297.066909,4459.339558
8,-1,87.479999,74.452921,941381.809185,553668.766262,4541.485300,4297.066908,4460.265588
9,-1,87.119999,74.414226,941408.790102,553667.727222,4544.677600,4297.299998,4461.346799
10,-1,86.759999,74.375845,941435.752318,553666.285952,4547.780799,4297.300072,4462.181641
11,-1,86.399999,74.336123,941462.690257,553664.442452,4550.928300,4297.066832,4462.805795
12,-1,86.039999,74.295985,941489.646896,553662.895211,4554.241500,4297.300091,4463.926029
13,-1,85.679998,74.257355,941516.559572,553660.713129,4557.302600,4297.066629,4464.530838
14,-1,85.319999,74.211899,941543.494557,553658.827306,4561.049400,4297.299916,4465.773350
15,-1,84.960001,74.167981,941570.398047,553656.539909,4564.607500,4297.300042,4466.742872
16,-1,84.600001,74.125597,941597.264791,553653.851266,4567.976400,4297.066890,4467.438883
17,-1,84.240002,74.049491,941624.159422,553651.457898,4574.214800,4297.299976,4469.373410
18,-1,83.880000,73.964467,941650.990405,553648.431657,4581.048500,4297.066639,4471.031927
19,-1,83.520000,73.877820,941677.852884,553645.700691,4588.154200,4297.299902,4473.224062
20,-1,83.160001,73.822648,941704.643513,553642.337837,4592.571600,4297.066845,4474.228897
21,-1,82.800001,73.795417,941731.469575,553639.269274,4594.853700,4297.299854,4475.089005
