"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,80.320888,940178.241382,554790.681669,4676.976200,4560.152625,4626.004587
2,-1,89.639997,80.295121,940206.895196,554790.839149,4679.129100,4560.400124,4626.610999
3,-1,89.279998,80.268317,940236.649730,554878.262203,4696.365900,4648.100154,4715.962145
4,-1,88.920000,80.224377,940265.850787,554877.803214,4700.035800,4648.099893,4716.583613
5,-1,88.560000,80.187628,940295.048563,554877.161155,4703.105900,4648.100030,4717.105992
6,-1,88.199999,80.170610,940324.241746,554876.335369,4704.527800,4648.099882,4717.348377
7,-1,87.840001,80.154544,940353.429024,554875.326513,4705.870400,4648.100067,4717.577947
8,-1,87.479998,80.143705,940382.609740,554874.133930,4706.776199,4648.099908,4717.732759
9,-1,87.120000,80.146463,940411.781925,554872.758277,4706.545700,4648.099980,4717.693379
10,-1,86.759999,80.150108,940440.945253,554871.199225,4706.241100,4648.099939,4717.641222
11,-1,86.399998,80.155702,940470.098082,554869.457102,4705.773600,4648.100027,4717.561356
12,-1,86.039998,80.165151,940499.239428,554867.531581,4704.984000,4648.099856,4717.426253
13,-1,85.679999,80.175398,940528.348950,554865.171678,4704.084099,4647.847636,4717.024104
14,-1,85.319999,80.186304,940557.482750,554863.131984,4703.216500,4648.100043,4717.124854
15,-1,84.959999,80.175408,940609.696228,555122.740388,4749.688500,4911.199967,4984.295898
16,-1,84.599999,80.161993,940640.426153,555119.932979,4750.872900,4911.200016,4984.498180
17,-1,84.240000,80.148345,940679.939526,555204.189700,4767.307900,4998.900014,5073.716809
18,-1,83.879999,80.122182,940711.179949,555200.939379,4769.659600,4998.900120,5074.119813
19,-1,83.520001,80.110529,940742.399046,555197.492535,4770.707100,4998.899898,5074.299396
20,-1,83.159998,80.104640,940784.008215,555280.651490,4786.487100,5086.323836,5163.134505
21,-1,82.799999,80.088460,940815.761432,555277.019607,4788.015499,5086.599927,5163.669349
22,-1,82.440000,80.092777,940847.456579,555272.914300,4787.620500,5086.599851,5163.601299
23,-1,82.079998,80.095415,940891.209772,555355.473519,4802.692500,5174.299932,5252.586757
24,-1,81.719999,80.101527,940923.396388,555350.892819,4802.123800,5174.300065,5252.489097
25,-1,81.359998,80.114351,940955.553804,555346.109692,4800.930400,5174.299949,5252.283966
26,-1,80.999998,80.127848,940987.680380,555341.124794,4799.674600,5174.299992,5252.068555
