"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,91.009560,935158.371829,651840.130286,1418.564499,105234.288546,105250.626682
2,-1,89.640000,90.976447,935819.573918,651838.052863,1479.400899,105234.288357,105249.572178
3,-1,89.280000,90.970291,936497.352418,653152.928514,1468.333199,106555.499947,106570.781133
4,-1,88.920000,90.911572,935328.631659,555637.337128,3129.271700,9033.100096,9034.243476
5,-1,88.559998,90.744589,935385.374655,555636.089099,3155.603400,9033.100113,9033.862939
6,-1,88.199999,90.598558,935442.108466,555634.484443,3178.629400,9033.099996,9033.592937
7,-1,87.840000,90.458347,935498.812421,555632.033661,3200.740500,9032.609833,9032.898860
8,-1,87.480000,90.318346,935555.518672,555629.716408,3222.812500,9032.609791,9032.749218
9,-1,87.120000,90.131927,935612.233782,555627.532686,3252.200600,9033.100143,9033.124089
10,-1,86.759999,89.875293,935668.909521,555624.502836,3292.660900,9033.100060,9033.121457
11,-1,86.400000,89.551758,935725.534080,555620.627844,3343.666100,9032.609895,9032.886317
12,-1,86.040000,89.338598,935776.141262,555529.884587,3376.267000,8945.399924,8945.995969
13,-1,85.679999,89.136451,935832.163788,555525.342929,3407.825800,8944.914593,8945.930643
14,-1,85.319999,88.954506,935888.232574,555521.417084,3436.247600,8945.399959,8946.889415
15,-1,84.960000,88.795870,935936.531362,555429.294565,3459.181100,8857.700154,8859.656620
16,-1,84.599999,88.643642,935991.909860,555423.752253,3482.715300,8857.219172,8859.701574
17,-1,84.239999,88.468269,936029.742461,555244.305106,3505.165599,8682.300162,8685.403673
18,-1,83.879999,88.250051,936112.051352,555500.259974,3546.298700,8945.399955,8949.573875
19,-1,83.519999,87.985404,936138.224856,555232.673239,3578.407100,8682.300022,8687.669835
20,-1,83.159999,87.748648,936181.908824,555138.807613,3610.867499,8594.133730,8600.772583
21,-1,82.799999,87.576607,936224.569171,555045.662130,3633.024000,8506.899846,8514.514800
22,-1,82.440000,87.409215,936277.576611,555038.796658,3657.925000,8506.900023,8515.604221
23,-1,82.079999,87.252393,936330.540088,555031.598182,3681.259500,8506.900143,8516.691016
24,-1,81.719999,87.106835,936383.390704,555023.610009,3702.900100,8506.438378,8517.294639
25,-1,81.359999,86.967144,936436.325966,555016.203200,3723.719400,8506.899944,8518.831765
26,-1,80.999999,86.758479,936585.101915,555613.860797,3789.534400,9120.305152,9134.920572
27,-1,80.639999,86.587320,936627.489625,555518.674636,3811.671200,9033.100095,9049.147141
28,-1,80.279999,86.470473,936683.461298,555509.267830,3830.160699,9033.099913,9050.266409
29,-1,79.919999,86.360000,936723.938251,555412.685674,3842.035900,8944.914662,8962.996160
30,-1,79.560000,86.249262,936779.329873,555403.152557,3859.428100,8945.400080,8964.601525
31,-1,79.200000,86.156871,936834.572544,555392.793982,3873.916400,8945.399854,8965.560722
32,-1,78.839999,86.069439,936889.749271,555382.088951,3887.629800,8945.400100,8966.490548
33,-1,78.480000,85.990133,936944.857429,555371.037136,3900.071300,8945.399998,8967.351869
34,-1,78.120000,85.880624,937090.165865,555788.746930,3948.836000,9383.899825,9408.205473
35,-1,77.760000,85.735606,937166.418337,555862.134579,3979.254100,9471.600070,9497.894648
36,-1,77.400000,85.618244,937224.425111,555848.833424,3998.726800,9471.086075,9498.849974
37,-1,77.040000,85.494280,937282.459444,555835.669409,4019.342000,9471.085840,9500.447009
38,-1,76.680000,85.374064,937360.613815,555907.477336,4046.436300,9558.781017,9590.020763
39,-1,76.320000,85.240267,937419.013961,555893.457023,4068.908400,9558.781328,9591.859604
40,-1,75.960000,85.096897,937477.450524,555879.572864,4093.042500,9559.299920,9594.409031
41,-1,75.600000,84.952062,937557.352923,555949.256452,4125.090600,9646.476495,9684.036718
42,-1,75.239999,84.852578,937593.801669,555849.698908,4134.120300,9559.299862,9598.007190
43,-1,74.880000,84.766843,937674.573161,555918.372983,4156.527000,9646.476419,9686.853321
44,-1,74.519999,84.676689,937733.175406,555902.884169,4171.883900,9647.000124,9688.787522
45,-1,74.159999,84.582374,937815.477079,555970.892563,4196.221600,9734.700059,9778.380405
46,-1,73.799999,84.460985,937874.266659,555954.012676,4217.035600,9734.700025,9780.367467
47,-1,73.439999,84.346286,937932.948957,555936.763695,4236.710300,9734.699932,9782.286047
48,-1,73.079999,84.235915,937991.521674,555919.146604,4255.650100,9734.700074,9784.170213
49,-1,72.720001,84.132586,936460.899079,550792.922932,3723.625300,4385.000131,4408.093614
50,-1,72.359999,83.907451,936487.181507,550784.656217,3741.044500,4385.000067,4409.908303
51,-1,71.999998,83.678089,936513.411441,550776.224475,3758.805900,4384.999944,4411.828632
52,-1,71.640001,83.520475,936511.889791,550684.171181,3761.033400,4297.066663,4324.691724
53,-1,71.280002,83.376178,936537.487837,550675.586553,3771.998200,4297.066884,4325.943020
54,-1,70.920000,83.240731,936534.439615,550584.179255,3771.929500,4209.599973,4239.063880
55,-1,70.559999,83.111993,936559.409053,550575.454863,3781.523500,4209.600177,4240.203981
56,-1,70.199999,82.982764,936584.245617,550566.358425,3791.131200,4209.371505,4241.139990
57,-1,69.840001,82.857114,936609.101867,550557.321369,3800.504800,4209.371557,4242.295395
58,-1,69.479999,82.749050,936633.901030,550548.128146,3808.570600,4209.371513,4243.305834
59,-1,69.120002,82.642928,936658.723159,550538.992994,3816.524699,4209.600088,4244.543792
60,-1,68.759999,82.538557,936683.323503,550529.275494,3824.292700,4209.371690,4245.319030
61,-1,68.400002,82.438694,936708.028834,550519.828990,3831.787300,4209.600103,4246.525200
62,-1,68.039999,82.342981,936732.590465,550510.014706,3838.944900,4209.599845,4247.472718
63,-1,67.680000,82.248603,936790.396452,550581.175981,3857.943499,4297.299931,4336.928128
64,-1,67.320002,82.148980,936849.157489,550651.761797,3877.648700,4385.000030,4426.491309
65,-1,66.959997,82.008739,936908.868984,550721.762642,3900.901300,4472.699985,4516.559000
66,-1,66.599998,81.851321,936969.426934,550790.942949,3925.959099,4560.152709,4606.663468
67,-1,66.239998,81.678004,936995.686724,550779.481030,3940.042300,4560.152513,4608.680546
68,-1,65.880000,81.510548,937021.975057,550768.080462,3953.698000,4560.400001,4610.921593
69,-1,65.520001,81.357343,937048.090162,550756.289147,3966.168900,4560.400099,4612.779226
70,-1,65.159999,81.230974,937037.289331,550664.747336,3962.934800,4472.700036,4525.600031
71,-1,64.800000,81.116680,937062.651485,550652.642045,3972.034199,4472.457235,4526.756292
72,-1,64.439999,81.011441,937050.306693,550561.699313,3966.618200,4385.000191,4439.519442
73,-1,64.079999,80.910335,937075.124557,550549.733786,3974.551900,4385.000056,4440.765763
74,-1,63.719998,80.801240,937177.526583,550694.883430,4011.522300,4560.399968,4619.812015
75,-1,63.359998,80.680949,937203.178763,550682.116067,4021.351200,4560.399959,4621.393438
76,-1,62.999998,80.563269,937228.750234,550669.187944,4030.973300,4560.400104,4622.961457
77,-1,62.639999,80.440347,937334.731977,550811.649929,4070.527400,4735.542843,4802.230312
78,-1,62.280000,80.231818,937402.028102,550875.755116,4103.404800,4823.500151,4894.458687
79,-1,61.920000,80.006009,937428.812170,550861.573386,4122.991500,4823.499889,4897.819589
80,-1,61.560001,79.793071,937455.506670,550847.224005,4141.486800,4823.499974,4901.063284
81,-1,61.200000,79.583268,937482.110619,550832.706974,4159.734000,4823.499940,4904.329603
82,-1,60.840001,79.446496,937508.622706,550818.023276,4171.642700,4823.500023,4906.496833
83,-1,60.479999,79.299961,937491.830088,550726.858104,4167.842000,4735.800177,4819.600141
84,-1,60.119997,79.170433,937561.237430,550787.930160,4195.661700,4823.238191,4910.695599
85,-1,59.760001,79.024113,937587.598269,550772.976450,4208.486900,4823.500056,4913.378525
86,-1,59.400000,78.887716,937613.733060,550757.631008,4220.407000,4823.500067,4915.662003
87,-1,59.039998,78.751954,937639.771065,550742.121525,4232.282800,4823.500039,4917.964632
88,-1,58.680001,78.622047,937665.710646,550726.448984,4243.656800,4823.499974,4920.195791
89,-1,58.319999,78.501680,937691.551802,550710.613714,4254.204900,4823.500153,4922.287759
90,-1,57.960000,78.373932,937763.818389,550768.957757,4283.453400,4911.200134,5014.070485
91,-1,57.600000,78.232738,937789.924308,550752.505034,4296.074800,4911.199948,5016.629045
92,-1,57.240000,78.077055,937815.926553,550735.888926,4310.006400,4911.200145,5019.488932
93,-1,56.879999,77.900309,937841.823811,550719.109432,4325.842300,4911.200021,5022.784342
94,-1,56.520000,77.706089,937867.615098,550702.167865,4343.268000,4911.200139,5026.465995
95,-1,56.160002,77.515325,937893.150808,550684.843096,4360.349700,4910.933529,5029.870525
96,-1,55.799998,77.362817,937918.875822,550667.799823,4374.130200,4911.200033,5033.127604
97,-1,55.440000,77.279213,937944.342963,550650.374989,4381.659100,4911.199890,5034.779971
98,-1,55.079998,77.194882,937969.547965,550632.571875,4389.198000,4910.933399,5036.185543
99,-1,54.719999,77.107201,937994.946864,550615.046976,4397.165299,4911.199910,5038.217162
100,-1,54.360000,77.027559,938020.081328,550597.145437,4404.351899,4911.200104,5039.825749
101,-1,54.000000,76.959815,938096.651385,550650.036735,4430.780400,4998.899870,5131.223574
102,-1,53.640000,76.878800,938121.842936,550631.276930,4438.167200,4998.628759,5132.631301
103,-1,53.279999,76.789303,938199.675457,550683.092443,4467.053199,5086.600147,5224.869769
104,-1,52.920000,76.717507,938225.233149,550663.902849,4473.780199,5086.599878,5226.410949
105,-1,52.559998,76.647651,938250.670106,550644.553150,4480.329400,5086.599895,5227.919545
106,-1,52.200002,76.581431,938275.984688,550625.044331,4486.541200,5086.599985,5229.357671
107,-1,51.839999,76.521694,938301.176567,550605.376391,4492.147800,5086.599950,5230.661565
108,-1,51.480001,76.490528,938326.244102,550585.550972,4495.073999,5086.600073,5231.344490
109,-1,51.120000,76.467023,938351.186637,550565.568072,4497.281400,5086.599947,5231.860469
110,-1,50.760000,76.476507,938376.003189,550545.429005,4496.390700,5086.599983,5231.652147
111,-1,50.399999,76.491352,938400.692772,550525.134426,4494.996600,5086.600068,5231.326404
112,-1,50.040000,76.499593,938425.254074,550504.684992,4494.222800,5086.599877,5231.145518
113,-1,49.679998,76.512233,938449.686768,550484.081687,4493.035999,5086.599956,5230.868662
114,-1,49.320000,76.567274,938473.989213,550463.325494,4487.869700,5086.599999,5229.666141
115,-1,48.959998,76.562203,938440.578519,550376.268910,4467.391300,4998.900059,5139.608193
116,-1,48.600000,76.589288,938464.203800,550355.572101,4464.893600,4998.900159,5139.028425
117,-1,48.240000,76.622158,938487.698503,550334.726998,4461.863200,4998.900016,5138.326292
118,-1,47.879999,76.655688,938511.061974,550313.734586,4458.772700,4998.899936,5137.612039
119,-1,47.520001,76.686694,938534.292898,550292.596177,4455.915700,4998.900014,5136.953465
120,-1,47.159998,76.704865,938438.127080,550142.698839,4412.794599,4823.500041,4956.337799
121,-1,46.800000,76.689128,938460.284844,550122.022043,4414.193499,4823.500128,4956.659771
122,-1,46.439999,76.667328,938421.877113,550037.654102,4395.347500,4735.800125,4866.977166
123,-1,46.080001,76.599900,938443.375101,550017.081308,4401.235400,4735.800026,4868.338218
124,-1,45.720000,76.583745,938464.743497,549996.373672,4402.646500,4735.799868,4868.665280
125,-1,45.360000,76.595757,938485.981643,549975.532507,4401.597299,4735.800137,4868.422209
126,-1,45.000000,76.625913,938445.074901,549892.544812,4378.112299,4648.100060,4777.667565
127,-1,44.639999,76.673575,938527.879525,549933.270780,4394.741200,4735.542855,4866.587044
128,-1,44.279999,76.745361,938548.903761,549912.213408,4388.537500,4735.799868,4865.411011
129,-1,43.919999,76.788609,938443.269130,549769.178261,4343.588699,4560.400007,4684.379189
130,-1,43.559997,76.854382,938463.080114,549748.476202,4338.066500,4560.400006,4683.120206
131,-1,43.199998,76.924291,938418.829875,549667.615472,4311.831100,4472.699973,4591.755123
132,-1,42.839999,76.971361,938438.003065,549647.069253,4307.959200,4472.700060,4590.880784
133,-1,42.480001,77.002191,938263.007024,549448.722865,4244.693199,4209.600074,4320.291710
134,-1,42.119999,77.034835,938280.807841,549429.159584,4242.167200,4209.599779,4319.723991
135,-1,41.760001,77.088197,938298.485627,549409.485411,4238.039800,4209.600040,4318.800101
136,-1,41.399999,77.145399,938315.868138,549389.549099,4233.565100,4209.371640,4317.579752
137,-1,41.039998,77.214033,938333.468497,549369.805044,4228.313400,4209.599980,4316.637081
138,-1,40.680000,77.351951,938350.772268,549349.801147,4217.664399,4209.600193,4314.293061
139,-1,40.319999,77.511202,938434.816063,549386.435260,4224.807000,4297.299983,4401.445638
140,-1,39.960001,77.644726,938452.222196,549365.794225,4214.306600,4297.300078,4399.186979
141,-1,39.600000,77.838011,938469.498408,549345.043938,4199.125400,4297.300072,4395.963622
142,-1,39.239999,78.030922,938486.643715,549324.185384,4183.995500,4297.299840,4392.800783
143,-1,38.879999,78.206538,938571.928978,549358.268321,4188.552000,4384.999942,4479.560242
144,-1,38.519998,78.395873,938589.155649,549336.766068,4173.440400,4385.000035,4476.496199
145,-1,38.160000,78.562519,937571.753157,548502.258879,3893.975900,3069.333380,3131.520152
146,-1,37.799996,78.695732,937583.752805,548487.159827,3886.584400,3069.500061,3130.226260
147,-1,37.440001,78.856215,937595.525419,548471.883939,3877.648300,3069.500140,3128.486963
148,-1,37.079996,78.973646,937327.335667,548245.026125,3802.759600,2718.699979,2769.832993
149,-1,36.720002,78.956610,937267.294448,548178.929801,3786.482600,2630.999935,2680.638924
150,-1,36.359998,78.935678,937277.136948,548165.648003,3787.480500,2631.000040,2680.830355
151,-1,36.000003,78.919473,937286.895459,548152.304854,3788.253100,2631.000001,2680.978695
152,-1,35.639997,78.925763,937296.570308,548138.900353,3787.953200,2631.000085,2680.921156
153,-1,35.279997,78.969343,937306.160512,548125.435485,3785.875700,2631.000072,2680.522871
154,-1,34.919996,79.034761,937243.756109,548061.708250,3765.766300,2543.300001,2590.597136
155,-1,34.559995,79.097414,937252.862390,548048.576715,3762.881400,2543.300006,2590.049943
156,-1,34.200005,79.146635,935521.046628,546852.315328,3357.071700,438.499988,446.486607
157,-1,33.839971,79.071503,935522.588292,546850.031540,3357.668000,438.500046,446.599329
158,-1,33.480014,78.996937,935524.115192,546847.738566,3358.260100,438.500036,446.711950
159,-1,33.120001,78.922927,935525.627984,546845.435749,3358.848100,438.500139,446.824651
160,-1,32.760002,78.849476,935527.126012,546843.123417,3359.431900,438.499991,446.937037
161,-1,32.400013,78.776608,935528.609605,546840.801900,3360.011400,438.500043,447.049518
162,-1,32.039986,78.704306,935530.078762,546838.470868,3360.586700,438.500120,447.161923
163,-1,31.680023,78.632562,935531.532828,546836.130977,3361.157800,438.500016,447.274034
164,-1,31.319993,78.561408,935532.972457,546833.781572,3361.724500,438.499941,447.386002
165,-1,30.960014,78.490823,935534.397323,546831.423638,3362.287000,438.500131,447.498082
166,-1,30.600020,78.420816,935535.807097,546829.056516,3362.845100,438.499964,447.609607
167,-1,30.240011,78.351849,935537.202108,546826.680537,3363.395200,438.499891,447.720277
168,-1,29.880011,78.283487,935538.582354,546824.296027,3363.940800,438.500079,447.830937
169,-1,29.519991,78.215605,935539.947509,546821.902659,3364.482800,438.500080,447.941317
170,-1,29.159971,78.148206,935541.297572,546819.500761,3365.021200,438.500059,448.051563
171,-1,28.799998,78.081287,935542.632215,546817.090661,3365.556000,438.499887,448.161538
172,-1,28.439977,78.014858,935543.952094,546814.672031,3366.087199,438.499979,448.271634
173,-1,28.080011,77.948937,935545.256554,546812.245526,3366.614600,438.500072,448.381541
174,-1,27.719990,77.883509,935546.545921,546809.810492,3367.138300,438.500145,448.491245
175,-1,27.360015,77.818568,935547.819541,546807.367583,3367.658300,438.499927,448.600467
176,-1,26.999995,77.754136,935549.078068,546804.916473,3368.174499,438.499846,448.709594
177,-1,26.640011,77.690226,935550.321176,546802.457816,3368.686800,438.499911,448.818600
178,-1,26.280010,77.626808,935551.548864,546799.991286,3369.195400,438.499974,448.927368
179,-1,25.919979,77.579633,935552.761132,546797.516881,3369.573900,438.500036,449.008686
180,-1,25.560000,77.539016,935553.957652,546795.035259,3369.899900,438.500092,449.078970
181,-1,25.200019,77.498817,935555.138424,546792.546091,3370.222599,438.499994,449.148616
182,-1,24.840003,77.459022,935556.303776,546790.049376,3370.542200,438.500043,449.217952
183,-1,24.479997,77.419636,935557.453380,546787.545444,3370.858600,438.500080,449.286797
184,-1,24.119984,77.380673,935558.587236,546785.034295,3371.171700,438.500106,449.355122
185,-1,23.760008,77.342115,935559.705015,546782.516255,3371.481600,438.499955,449.422781
186,-1,23.399981,77.303974,935560.807375,546779.990998,3371.788300,438.500095,449.490224
187,-1,23.040001,77.266242,935561.893659,546777.459179,3372.091799,438.500186,449.557113
188,-1,22.680015,77.228913,935562.963867,546774.920470,3372.392100,438.500096,449.623313
189,-1,22.319992,77.191996,935564.018327,546772.374871,3372.689199,438.500131,449.689117
190,-1,21.959990,77.155478,935565.056383,546769.822711,3372.983100,438.499812,449.754050
191,-1,21.600001,77.119390,935566.078690,546767.264317,3373.273700,438.499867,449.818795
192,-1,21.239988,77.083697,935567.084922,546764.699362,3373.561200,438.499870,449.882975
193,-1,20.880018,77.048416,935568.075077,546762.128501,3373.845500,438.500061,449.946795
194,-1,20.520010,77.013544,935569.048829,546759.551078,3374.126500,438.499896,450.009697
195,-1,20.160016,76.979072,935570.006504,546756.967750,3374.404400,438.499916,450.072248
196,-1,19.799981,76.945020,935570.948103,546754.378188,3374.679000,438.500010,450.134288
197,-1,19.439987,76.911362,935571.873298,546751.783049,3374.950500,438.500092,450.195774
198,-1,19.079978,76.878107,935572.782089,546749.182004,3375.218800,438.500051,450.256569
199,-1,18.719982,76.845256,935573.674476,546746.575382,3375.483900,438.499996,450.316773
200,-1,18.359983,76.812810,935574.550458,546743.963183,3375.745800,438.499925,450.376380
201,-1,18.000008,76.780759,935575.410037,546741.345734,3376.004600,438.499942,450.435508
202,-1,17.640002,76.760663,935576.253211,546738.722707,3376.166900,438.499944,450.472652
203,-1,17.279992,76.743160,935577.079981,546736.094432,3376.308300,438.500034,450.505144
204,-1,16.920018,76.726003,935577.890018,546733.461235,3376.446900,438.499996,450.536911
205,-1,16.560012,76.709209,935578.683652,546730.822789,3376.582599,438.500047,450.568137
206,-1,16.200012,76.692760,935579.460553,546728.179421,3376.715500,438.499968,450.598632
207,-1,15.839993,76.676678,935580.221051,546725.531133,3376.845500,438.500076,450.628677
208,-1,15.479993,76.660944,935580.964815,546722.878251,3376.972700,438.500145,450.658074
209,-1,15.120009,76.645547,935581.691520,546720.220776,3377.097100,438.499857,450.686511
210,-1,14.760005,76.630519,935582.401820,546717.558708,3377.218599,438.499846,450.714578
211,-1,14.400020,76.615853,935583.095389,546714.892375,3377.337199,438.499878,450.742048
212,-1,14.039996,76.601546,935583.772225,546712.221448,3377.452900,438.499873,450.768840
213,-1,13.680004,76.587590,935584.432328,546709.546585,3377.565800,438.499993,450.795131
214,-1,13.319998,76.573987,935585.075372,546706.867456,3377.675800,438.499839,450.820509
215,-1,12.959985,76.560744,935585.702011,546704.184391,3377.783000,438.500127,450.845692
216,-1,12.600022,76.547861,935586.311261,546701.497716,3377.887200,438.499970,450.869769
217,-1,12.239993,76.535326,935586.903780,546698.806777,3377.988600,438.499864,450.893266
218,-1,11.880007,76.523171,935587.479566,546696.112556,3378.087000,438.500023,450.916343
219,-1,11.519997,76.511148,935588.014998,546693.409806,3378.178600,438.476247,450.914578
220,-1,11.160015,76.499916,935588.579958,546690.713289,3378.275200,438.499959,450.960177
221,-1,10.800013,76.488828,935589.104891,546688.008570,3378.365000,438.500124,450.981310
222,-1,10.440015,76.478099,935589.612436,546685.300570,3378.451800,438.499905,451.001385
223,-1,10.079993,76.467725,935590.103249,546682.589290,3378.535800,438.499949,451.021075
224,-1,9.719980,76.457723,935590.577001,546679.875056,3378.616800,438.499991,451.040077
225,-1,9.360006,76.448081,935591.033693,546677.158198,3378.694900,438.500086,451.058464
226,-1,9.000014,76.438797,935591.473325,546674.438387,3378.770099,438.500177,451.076179
227,-1,8.639996,76.429876,935591.895568,546671.715624,3378.842300,438.499944,451.092887
228,-1,8.280010,76.421313,935592.301079,546668.990563,3378.911700,438.500134,451.109361
229,-1,7.919998,76.409395,935505.825858,546654.178585,3357.806600,350.800161,360.905683
230,-1,7.560005,76.396702,935506.122445,546651.994534,3357.888800,350.799903,360.924757
231,-1,7.199981,76.388957,935506.405581,546649.808515,3357.939000,350.799900,360.936565
232,-1,6.840028,76.381906,935506.674938,546647.621184,3357.984700,350.799911,360.947332
233,-1,6.480017,76.375530,935506.930843,546645.431884,3358.026100,350.800179,360.957343
234,-1,6.120000,76.369819,935507.172640,546643.240943,3358.063100,350.800094,360.965978
235,-1,5.760009,76.364787,935507.400658,546641.048690,3358.095700,350.800018,360.973588
236,-1,5.399978,76.360418,935507.614897,546638.854797,3358.124000,350.799917,360.980162
237,-1,5.040009,76.351788,935944.619928,546675.182808,3464.654899,789.299852,812.235100
238,-1,4.680000,76.308694,935945.040203,546670.241217,3465.283700,789.299957,812.383803
239,-1,4.320010,76.265984,935945.429310,546665.297329,3465.907100,789.299971,812.531596
240,-1,3.960000,76.223685,935945.787249,546660.350817,3466.524699,789.299868,812.678345
241,-1,3.600002,76.181837,935946.114348,546655.402336,3467.136000,789.300024,812.824283
242,-1,3.240004,76.128253,936033.970143,546655.408570,3489.576700,877.000158,903.346415
243,-1,2.879996,76.083314,936034.264106,546649.905956,3490.306600,876.999963,903.521496
244,-1,2.519995,76.049459,936034.523620,546644.401702,3490.856700,876.999903,903.653901
245,-1,2.160006,76.015959,936034.748685,546638.896135,3491.401199,876.999992,903.785412
246,-1,1.799997,75.982817,936034.938973,546633.388929,3491.940000,876.999889,903.915665
247,-1,1.439993,75.950050,936035.094813,546627.880738,3492.472899,876.999947,904.044944
248,-1,1.080004,75.917659,936035.215875,546622.371890,3492.999800,876.999845,904.172904
249,-1,0.719993,75.885666,936035.302489,546616.862059,3493.520399,876.999903,904.299772
250,-1,0.359989,75.854078,936035.354655,546611.351899,3494.034600,877.000136,904.425526
251,-1,0.000000,75.822730,936035.324143,546605.841740,3494.532900,876.952314,904.501070
252,-1,359.640010,75.792144,936035.354655,546600.331580,3495.043100,877.000136,904.672524
253,-1,359.280006,75.761821,936035.302489,546594.821420,3495.537000,876.999903,904.793649
254,-1,358.919995,75.731938,936035.215875,546589.311589,3496.023900,876.999845,904.913470
255,-1,358.560006,75.702514,936035.094813,546583.802742,3496.503500,876.999947,905.031890
256,-1,358.200002,75.673542,936034.938973,546578.294551,3496.975800,876.999889,905.148587
257,-1,357.839993,75.645053,936034.748685,546572.787344,3497.440400,876.999992,905.263762
258,-1,357.480004,75.617040,936034.523620,546567.281777,3497.897300,876.999903,905.377063
259,-1,357.120003,75.620921,936034.264106,546561.777523,3497.834000,876.999963,905.361399
260,-1,356.759995,75.639887,936033.970143,546556.274910,3497.524699,877.000158,905.284827
261,-1,356.400009,75.659103,936033.641404,546550.774593,3497.211300,877.000125,905.207118
262,-1,356.040009,75.678547,936033.277887,546545.276244,3496.894200,876.999880,905.128390
263,-1,355.680004,75.698191,936032.880250,546539.780192,3496.573999,877.000061,905.049413
264,-1,355.319999,75.717999,936032.447836,546534.286765,3496.251099,876.999989,904.969632
265,-1,354.960003,75.737954,936031.980974,546528.796290,3495.925900,876.999965,904.889438
266,-1,354.600001,75.758023,936031.479662,546523.308768,3495.598900,876.999989,904.808958
267,-1,354.240000,75.778175,936030.943902,546517.824527,3495.270600,877.000030,904.728286
268,-1,353.880009,75.798393,936030.373694,546512.343895,3494.941300,877.000056,904.647467
269,-1,353.519991,75.818639,936029.769036,546506.866544,3494.611600,877.000103,904.566682
270,-1,353.159995,75.838893,936029.129930,546501.393458,3494.281800,877.000065,904.485903
271,-1,352.800008,75.859113,936028.456375,546495.924637,3493.952600,876.999935,904.405295
