"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,90.709476,933897.231962,650150.828875,1480.089500,102603.431275,102611.297926
2,-1,89.640000,90.709338,934545.209997,650674.964638,1473.821000,103129.602727,103137.506659
3,-1,89.280000,90.730123,935208.661426,651902.157393,1420.685500,104362.999855,104371.473950
4,-1,88.920000,90.700445,935862.551851,651798.515212,1475.893900,104269.640863,104277.433022
5,-1,88.560000,90.698981,936555.146594,653280.195648,1460.299499,105766.200146,105774.071146
6,-1,88.199999,90.698050,937227.512047,653518.626929,1458.883000,106023.545550,106031.414695
7,-1,87.839999,90.700822,937913.110414,654021.408076,1447.316900,106549.716971,106557.688100
8,-1,87.480000,90.583648,939946.973800,685008.167625,1349.000000,137593.832246,137600.971387
9,-1,87.119999,90.544884,940995.985481,688653.648851,1407.000000,141284.699963,141291.089136
10,-1,86.760003,90.492881,934070.706025,550611.824869,2724.257000,3069.333436,3069.447007
11,-1,86.400000,90.356450,934089.956971,550610.674281,2731.566000,3069.333308,3069.392706
12,-1,86.039999,90.218036,934115.256461,550696.889004,2738.647300,3157.028791,3157.051650
13,-1,85.679999,90.078138,934135.040870,550695.456920,2746.355800,3157.028755,3157.031691
14,-1,85.319999,89.927759,934154.829872,550694.071424,2754.642000,3157.200158,3157.202668
15,-1,84.959998,89.754363,934174.580817,550692.220050,2764.196100,3157.028766,3157.057779
16,-1,84.599998,89.581156,934194.334715,550690.415263,2773.740200,3157.028679,3157.113035
17,-1,84.240000,89.405251,934222.895681,550775.914108,2784.345600,3244.899953,3245.074781
18,-1,83.879999,89.191089,934766.716116,555656.574294,2865.811700,8155.657506,8156.470375
19,-1,83.519999,89.062203,934817.650069,555650.950946,2884.162000,8155.657320,8156.749890
20,-1,83.160000,88.936834,934868.547605,555645.008044,2902.012900,8155.657484,8157.061744
21,-1,82.799999,88.814785,934292.912602,550679.532083,2815.976599,3157.028601,3157.704178
22,-1,82.439998,88.677034,934312.584478,550676.984188,2823.570400,3157.028654,3157.870431
23,-1,82.079998,88.563233,934332.239951,550674.312605,2829.844500,3157.028572,3158.021434
24,-1,81.720000,88.399109,935071.734535,555618.041235,2978.596300,8155.657238,8158.841789
25,-1,81.360000,88.178979,935135.594315,555697.202494,3012.746400,8243.352542,8247.517792
26,-1,81.000000,87.873880,935186.776299,555689.260909,3056.694300,8243.352639,8249.031394
27,-1,80.639999,87.659467,935223.644992,555594.470088,3084.005399,8155.657371,8162.466872
28,-1,80.279999,87.503230,935274.254471,555586.413345,3106.303499,8156.099873,8163.849982
29,-1,79.920001,87.337992,935340.008604,555663.508664,3133.929800,8243.352670,8252.257751
30,-1,79.559999,87.172112,935391.056075,555654.723248,3157.872600,8243.800073,8253.851264
31,-1,79.200000,87.029298,935441.882088,555644.737704,3178.450400,8243.352520,8254.445123
32,-1,78.840000,86.891157,935492.728443,555634.872566,3198.381200,8243.352495,8255.502011
33,-1,78.479999,86.755793,935543.511806,555624.688203,3217.916600,8243.352523,8256.584544
34,-1,78.120000,86.571454,935612.376170,555700.444285,3249.809299,8331.499859,8346.438680
35,-1,77.760000,86.302330,935682.065335,555774.766971,3294.733200,8418.743193,8436.305541
36,-1,77.399998,86.016699,935733.724024,555763.390026,3336.891500,8418.743055,8439.129130
37,-1,77.039999,85.789021,935745.974984,555580.766375,3357.603300,8243.352755,8265.666533
38,-1,76.680000,85.591139,935796.413203,555568.991792,3386.235100,8243.352642,8267.818142
39,-1,76.319999,85.402692,935846.776620,555556.900609,3413.515799,8243.352645,8269.960031
40,-1,75.959999,85.222479,935897.171532,555544.927208,3439.655499,8243.799980,8272.541999
41,-1,75.599999,85.069176,935925.461502,555446.829963,3454.267700,8155.657345,8185.951911
42,-1,75.240000,84.922501,935975.167439,555434.358531,3475.345400,8156.100084,8188.231532
43,-1,74.879999,84.754626,936047.440589,555505.378731,3507.447799,8243.352523,8278.018279
44,-1,74.519999,84.542441,936120.805271,555576.225702,3546.622000,8331.047890,8368.985147
45,-1,74.159999,84.304516,936171.331089,555562.531175,3581.592300,8331.500049,8372.833415
46,-1,73.799998,84.104361,936172.587976,555379.223799,3592.839000,8155.657337,8199.024935
47,-1,73.440000,83.893498,936171.885222,555197.072589,3604.467999,7980.700150,8026.242008
48,-1,73.079998,83.732561,936194.255912,555098.315896,3617.469600,7892.571580,7940.027882
49,-1,72.720001,83.564951,936241.653783,555083.734561,3640.844100,7892.571727,7942.613794
50,-1,72.360000,83.410297,936288.959462,555068.855325,3662.425500,7892.571618,7945.061404
51,-1,72.000000,83.261230,936336.170654,555053.679175,3683.240000,7892.571509,7947.476836
52,-1,71.639999,83.069192,936604.268215,555704.056483,3795.354700,8594.133430,8657.396474
53,-1,71.280000,82.890426,936599.173737,555520.775025,3800.699800,8418.743191,8483.974173
54,-1,70.920001,82.764742,936620.551647,555420.763414,3808.326200,8331.047914,8397.917265
55,-1,70.559998,82.655746,936670.118149,555403.923225,3824.492300,8331.500027,8400.416997
56,-1,70.200001,82.546711,936689.567913,555303.409646,3829.082899,8243.352651,8313.594654
57,-1,69.839999,82.447448,936768.468674,555368.034189,3855.239100,8331.047768,8403.954369
58,-1,69.480000,82.352158,936786.809845,555267.708602,3857.565800,8243.352614,8317.337307
59,-1,69.120000,82.269548,936866.677467,555331.759327,3881.633600,8331.500111,8407.912491
60,-1,68.760000,82.195428,936883.595412,555230.788400,3880.530199,8243.352525,8320.424543
61,-1,68.400000,82.128472,937157.791714,555782.631785,3975.216100,8857.219201,8941.468919
62,-1,68.040000,82.017215,937242.264971,555843.315063,4005.046400,8944.914330,9032.440111
63,-1,67.680000,81.906260,937327.628317,555903.259168,4035.185100,9032.609905,9123.488537
64,-1,67.320000,81.786789,937380.250587,555881.992807,4054.476899,9033.100022,9126.709764
65,-1,66.960000,81.657252,937432.357438,555859.492852,4075.259800,9032.609789,9129.216877
66,-1,66.600000,81.526030,937519.341844,555917.599691,4109.464300,9120.304986,9220.971133
67,-1,66.240000,81.395565,937571.861424,555894.676180,4130.699700,9120.304895,9224.124206
68,-1,65.879999,81.318206,937624.236319,555871.423274,4143.298299,9120.305088,9226.017706
69,-1,65.519999,81.253874,937712.802415,555927.653477,4167.270699,9208.000132,9316.332359
70,-1,65.159999,81.173427,937765.591352,555903.967828,4180.585700,9208.499897,9318.860131
71,-1,64.799999,81.077047,937855.146619,555958.394229,4210.143700,9295.695386,9409.571807
72,-1,64.440000,80.969177,937907.915870,555933.360158,4228.081400,9295.695425,9412.370774
73,-1,64.080000,80.867499,937960.747457,555908.448791,4245.080300,9296.200040,9415.552206
74,-1,63.719999,80.766216,938013.201093,555882.751992,4261.942800,9296.200015,9418.243280
75,-1,63.359999,80.719309,938026.168915,555778.336518,4255.424600,9208.500194,9330.637085
76,-1,63.000000,80.685910,938077.576620,555751.786046,4260.854400,9208.000393,9331.021082
77,-1,62.640000,80.646464,938088.740312,555647.472935,4252.920199,9120.304966,9243.199904
78,-1,62.280000,80.579477,938098.759977,555543.346502,4249.324299,9032.609618,9156.092359
79,-1,61.920000,80.516616,937983.802858,555207.298946,4200.913000,8681.828743,8802.123625
80,-1,61.560001,80.388313,935651.312444,550786.095518,3374.400700,3683.200041,3735.640960
81,-1,61.200000,80.274129,935671.723492,550775.185763,3381.988300,3683.400143,3737.112575
82,-1,60.840000,80.131156,935649.142173,550687.217107,3376.162800,3595.504961,3649.507919
83,-1,60.480002,80.027221,935668.835375,550676.147575,3382.884600,3595.504841,3650.665879
84,-1,60.119999,79.881694,935644.770462,550588.916451,3376.653700,3507.809534,3563.228061
85,-1,59.760000,79.785316,935663.846211,550577.876446,3382.744000,3507.809565,3564.303085
86,-1,59.399997,79.644015,936084.617023,551246.063430,3535.908800,4297.066712,4368.225723
87,-1,59.040000,79.528054,936062.699088,551157.045892,3528.690500,4209.371528,4280.670286
88,-1,58.680001,79.384730,936085.336182,551143.368754,3539.584900,4209.371523,4282.663781
89,-1,58.320002,79.222413,936061.831636,551054.921424,3535.242199,4121.676252,4195.686155
90,-1,57.959998,79.061680,936083.827327,551041.251504,3547.230200,4121.676163,4197.944307
91,-1,57.600000,78.915166,936058.746996,550953.400302,3540.988000,4033.980868,4110.671227
92,-1,57.239998,78.748310,936080.104893,550939.752035,3553.193700,4033.981017,4113.035509
93,-1,56.879998,78.642549,936053.460262,550852.522551,3543.322799,3946.285775,4025.106666
94,-1,56.519998,78.478592,936074.184301,550838.909389,3555.077800,3946.285766,4027.438050
95,-1,56.159998,78.369483,936094.822384,550825.166306,3562.908100,3946.285767,4029.009334
96,-1,55.800001,78.269834,936115.373524,550811.293959,3570.064799,3946.285776,4030.458227
97,-1,55.439998,78.156884,936086.209540,550725.245246,3559.837600,3858.800137,3942.728089
98,-1,55.079998,78.056170,936106.013306,550711.257085,3566.877200,3858.590658,3943.973917
99,-1,54.719998,77.951905,936176.499057,550768.905592,3592.933099,3946.285878,4035.169639
100,-1,54.359999,77.846527,936196.695211,550754.521106,3600.524699,3946.285902,4036.761105
101,-1,54.000001,77.738533,936216.800486,550740.009980,3608.311000,3946.285842,4038.407478
102,-1,53.639997,77.627912,936236.814554,550725.372543,3616.293300,3946.285777,4040.110171
103,-1,53.279999,77.512788,936309.169396,550780.903599,3644.028800,4033.981065,4131.719826
104,-1,52.919999,77.370378,936382.312294,550835.647913,3674.202699,4121.676161,4223.877732
105,-1,52.560001,77.204375,936402.923801,550819.969138,3686.752200,4121.676366,4226.639592
106,-1,52.199998,77.032389,936423.436556,550804.160771,3699.771400,4121.676358,4229.542053
107,-1,51.840001,76.843180,936443.849245,550788.224123,3714.115200,4121.676374,4232.783901
108,-1,51.480000,76.649675,936464.300975,550772.334391,3728.860700,4121.900123,4236.382264
109,-1,51.120001,76.480699,936484.372457,550755.967298,3741.656800,4121.676291,4239.137592
110,-1,50.760000,76.310132,936504.481341,550739.648433,3754.645500,4121.676200,4242.192708
111,-1,50.400002,76.165503,936524.487207,550723.203912,3765.673800,4121.676340,4244.816394
112,-1,50.040001,76.060827,936544.389398,550706.633735,3773.664099,4121.676291,4246.734060
113,-1,49.679999,75.954441,936564.187258,550689.938886,3781.792400,4121.676393,4248.699523
114,-1,49.320000,75.835831,936526.716861,550606.615234,3768.731600,4033.981081,4160.465178
115,-1,48.959998,75.736539,936545.886442,550590.033246,3776.170800,4033.980941,4162.291672
116,-1,48.600002,75.636615,936564.951365,550573.331508,3783.664099,4033.981014,4164.144283
117,-1,48.240001,75.536235,936584.056969,550556.673405,3791.254800,4034.199981,4166.245830
118,-1,47.879998,75.435240,936602.764937,550539.569765,3798.785600,4033.981029,4167.921243
119,-1,47.519999,75.351131,936621.511619,550522.511400,3805.109500,4033.980883,4169.515892
120,-1,47.160001,75.277560,936640.151017,550505.335909,3810.645200,4033.981158,4170.919545
121,-1,46.799999,75.213823,936658.682148,550488.043293,3815.444000,4033.981187,4172.141706
122,-1,46.439999,75.148447,936677.104027,550470.634535,3820.369000,4033.981021,4173.401184
123,-1,46.080000,75.079258,937060.396896,550832.116752,3965.792000,4560.152662,4719.272711
124,-1,45.720001,74.953244,937019.916334,550749.566720,3953.030400,4472.699940,4631.493950
125,-1,45.360001,74.827223,937039.803761,550729.710460,3963.519400,4472.457116,4633.993680
126,-1,45.000000,74.738795,937059.908380,550710.074017,3970.999000,4472.699882,4636.191146
127,-1,44.639998,74.658275,937079.544824,550689.969398,3977.688500,4472.457116,4637.722329
