"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,78.375017,940868.520185,554048.975147,4546.794800,5963.276459,6088.159952
2,-1,89.640000,78.331458,940905.988286,554048.857365,4551.520999,5963.276387,6089.113994
3,-1,89.280000,78.284836,940943.459012,554048.827838,4556.648300,5963.600010,6090.469941
4,-1,88.919999,78.238509,940980.924816,554048.239256,4561.678400,5963.599989,6091.493255
5,-1,88.559999,78.196591,941018.386027,554047.415439,4566.231199,5963.600119,6092.423047
6,-1,88.199999,78.150446,941053.086745,553958.699409,4552.844100,5875.900125,6003.841008
7,-1,87.840000,78.081620,941089.971842,553957.104924,4560.147700,5875.580994,6005.032751
8,-1,87.479998,77.976643,941126.858579,553955.597709,4571.396900,5875.581098,6007.366099
9,-1,87.119998,77.871952,941163.750894,553954.177109,4582.692700,5875.899943,6010.041014
10,-1,86.760001,77.804711,941200.617290,553952.206312,4589.908800,5875.899947,6011.561240
11,-1,86.400000,77.738603,941237.450878,553949.685648,4596.937500,5875.581070,6012.738336
12,-1,86.039998,77.691346,941274.288074,553947.251926,4602.013500,5875.581157,6013.818466
13,-1,85.680000,77.658040,941311.108867,553944.586577,4605.592000,5875.580995,6014.582181
14,-1,85.319999,77.620144,941355.094015,554029.415475,4628.984500,5963.599863,6105.568258
15,-1,84.959999,77.590334,941392.429570,554026.240941,4632.237200,5963.599860,6106.266434
16,-1,84.600000,77.560787,941429.744456,554022.832155,4635.461899,5963.600127,6106.960495
17,-1,84.239999,77.546141,941467.037361,554019.188461,4637.060500,5963.599894,6107.304811
18,-1,83.880000,77.524785,941494.956596,553928.110560,4619.989100,5875.899850,6017.987264
19,-1,83.519999,77.503072,941531.653045,553924.059387,4622.325100,5875.900002,6018.492460
20,-1,83.160000,77.481907,941568.285190,553919.460971,4624.531700,5875.581114,6018.659019
21,-1,82.799998,77.460528,941604.965891,553915.265441,4626.903200,5875.899999,6019.484760
22,-1,82.439999,77.435725,941641.537340,553910.207052,4629.501900,5875.581095,6019.738236
23,-1,82.080001,77.378440,941641.909386,553644.960535,4576.827200,5612.799937,5751.794307
24,-1,81.719998,77.293020,941676.824015,553639.991385,4585.617499,5612.799875,5753.721413
25,-1,81.359998,77.242818,941711.706491,553634.803075,4590.786500,5612.799893,5754.860639
26,-1,80.999999,77.214965,941746.507931,553629.095082,4593.586200,5612.495528,5755.182696
27,-1,80.640000,77.184256,941781.370066,553623.769633,4596.818900,5612.800076,5756.195896
28,-1,80.280000,77.166907,941816.148539,553617.924828,4598.606499,5612.800153,5756.592754
29,-1,79.920000,77.146979,941850.889612,553611.861520,4600.660099,5612.800133,5757.049211
30,-1,79.559999,77.134399,941885.591970,553605.580037,4601.956700,5612.800113,5757.337761
31,-1,79.200000,77.127382,941920.253974,553599.080706,4602.679999,5612.800124,5757.498868
32,-1,78.839999,77.118141,941954.874640,553592.363528,4603.632500,5612.799983,5757.711008
33,-1,78.479998,77.117009,941989.391631,553585.130603,4603.679600,5612.495361,5757.424554
34,-1,78.120001,77.118284,942023.985722,553578.277598,4603.617800,5612.799986,5757.707733
35,-1,77.760000,77.138930,942039.817055,553484.909674,4581.397900,5524.800053,5666.969233
