"OBJECTID","FEATURE_ID","HORIZ_ANG","ZENITH_ANG","VERTEX_X","VERTEX_Y","VERTEX_Z","DIST_2D","DIST_3D"
1,-1,90.000000,77.612321,942482.279097,553531.919751,4491.298899,8155.657245,8350.059691
2,-1,89.640001,77.798072,942533.522105,553531.758990,4463.602700,8155.657468,8344.162224
3,-1,89.279999,77.950083,942584.769049,553531.718636,4441.060600,8156.100102,8339.859764
4,-1,88.919999,78.031876,942636.000574,553530.470935,4428.796700,8155.657263,8336.874919
5,-1,88.560000,78.114180,942687.242598,553529.786881,4416.651700,8156.100157,8334.798307
6,-1,88.200000,78.195563,942738.454437,553527.895481,4404.464700,8155.657298,8331.863289
7,-1,87.840000,78.272972,942789.667262,553526.125143,4392.967999,8155.657452,8329.519142
8,-1,87.480000,78.350695,942840.867947,553524.032956,4381.431200,8155.657500,8327.182005
9,-1,87.119999,78.432034,942892.076834,553522.060847,4369.455100,8156.099852,8325.205410
10,-1,86.759999,78.527911,942943.225025,553518.883360,4355.150100,8155.657270,8321.914886
11,-1,86.400000,78.632188,942988.870603,553428.304473,4322.070200,8067.962245,8229.406207
12,-1,86.039999,78.779813,943039.452851,553424.962288,4300.453599,8067.961996,8225.172490
13,-1,85.680000,78.949285,943090.012789,553421.302846,4275.665299,8067.962216,8220.385359
14,-1,85.319999,79.091153,943140.584867,553417.761843,4255.020900,8068.399969,8216.883111
15,-1,84.960000,79.229676,943191.059175,553413.030881,4234.715600,8067.962265,8212.634601
16,-1,84.600000,79.355861,943208.529941,553059.194647,4150.385400,7717.181257,7852.292937
17,-1,84.239999,79.405087,943256.830697,553054.896427,4143.600300,7717.599955,7851.454062
18,-1,83.880000,79.466149,943305.016625,553049.461726,4135.011400,7717.181047,7849.467563
19,-1,83.519998,79.527148,943353.212394,553044.140871,4126.513000,7717.181054,7847.918371
20,-1,83.160000,79.602424,943401.373387,553038.517523,4116.030199,7717.181237,7846.019868
21,-1,82.800000,79.684590,943449.498291,553032.591353,4104.593700,7717.181116,7843.963784
22,-1,82.439999,79.821883,943497.585137,553026.363019,4085.497399,7717.181105,7840.566769
23,-1,82.080000,79.950848,943545.631629,553019.832849,4067.574299,7717.181233,7837.419579
24,-1,81.720000,80.046491,943581.007214,552926.219519,4038.901900,7629.485852,7746.077244
25,-1,81.359999,80.131851,943628.423130,552919.167039,4027.188299,7629.485890,7744.061191
26,-1,81.000001,80.208203,943662.074966,552825.201348,4001.581400,7541.790779,7653.281799
27,-1,80.640001,80.270006,943708.854400,552817.641324,3993.205600,7541.790615,7651.861630
28,-1,80.280000,80.314182,943711.234644,552550.868235,3942.384999,7279.100158,7384.363181
29,-1,79.919999,80.326877,943756.220447,552542.615955,3940.657900,7278.705126,7383.683386
30,-1,79.560000,80.341516,943801.293847,552534.858425,3938.811400,7279.099906,7383.762531
31,-1,79.200000,80.367406,943846.172366,552526.041513,3935.360200,7278.704878,7382.794831
32,-1,78.839999,80.402047,943891.068602,552517.330901,3930.833199,7278.704946,7382.038746
33,-1,78.480000,80.437239,943935.909064,552508.338465,3926.235200,7278.705074,7381.273625
34,-1,78.120000,80.468196,943980.773475,552499.450687,3922.257500,7279.099894,7381.003228
35,-1,77.759998,80.491597,944025.416430,552489.508778,3919.134800,7278.704923,7380.097222
36,-1,77.400000,80.516258,944070.079399,552479.672840,3915.914300,7278.705116,7379.566095
37,-1,77.039999,80.547678,944095.012420,552384.094619,3897.211600,7191.009643,7289.988704
38,-1,76.680000,80.568422,944139.011676,552373.823314,3894.536100,7191.009671,7289.549821
39,-1,76.320000,80.591723,944182.945643,552363.275763,3891.531200,7191.009731,7289.058070
40,-1,75.959999,80.610671,944205.631293,552267.750691,3874.650599,7103.699895,7200.163625
41,-1,75.600000,80.627838,944248.801482,552256.413444,3872.400500,7103.314597,7199.416726
42,-1,75.239998,80.654084,944292.094047,552245.550933,3869.121700,7103.699996,7199.263795
43,-1,74.880000,80.678591,944243.620062,551895.034245,3808.360700,6752.533375,6842.891963
44,-1,74.519999,80.671568,944284.543865,551883.839058,3809.210700,6752.533663,6843.029975
45,-1,74.159999,80.662562,944349.434155,551957.108924,3824.781300,6840.599943,6932.455594
46,-1,73.800000,80.637709,944390.642078,551944.891101,3827.767700,6840.228862,6932.574620
47,-1,73.439999,80.636326,944431.981890,551933.126689,3827.998600,6840.600039,6932.978417
48,-1,73.080000,80.651937,944473.032989,551920.391806,3826.023000,6840.228750,6932.290902
49,-1,72.719998,80.672030,944488.062487,551824.017327,3809.154700,6752.533542,6843.020779
50,-1,72.360000,80.704025,944528.534847,551811.287365,3805.282600,6752.533416,6842.394110
51,-1,71.999998,80.734857,944568.926826,551798.303468,3801.551900,6752.533514,6841.792561
52,-1,71.640001,80.756889,944581.613153,551701.834828,3784.615200,6664.838234,6752.514999
